,,,,,,
,-0.003,0,-0.092,,,
,-0.003,0,-0.116,,,
,-0.003,0.001,-0.137,,,
,-0.002,0.004,-0.151,,,
,-0.003,0.005,-0.163,,,
,-0.003,0.011,-0.183,,,
,-0.004,0.014,-0.2,,,
,-0.005,0.014,-0.221,,,
,-0.005,0.011,-0.235,,,
,-0.013,0.021,-0.245,,,
,-0.026,0.026,-0.273,,,
,-0.032,0.027,-0.286,,,
,-0.041,0.031,-0.293,,,
,-0.042,0.032,-0.317,,,
,-0.077,0.053,-0.347,,,
,-0.079,0.054,-0.362,,,
,-0.079,0.057,-0.368,,,
,-0.089,0.063,-0.377,,,
,-0.095,0.066,-0.389,,,
,-0.115,0.069,-0.388,,,
,-0.118,0.075,-0.412,,,
,-0.124,0.073,-0.424,,,
,-0.132,0.071,-0.427,,,
,-0.142,0.071,-0.419,,,
,-0.169,0.07,-0.434,,,
,-0.176,0.07,-0.427,,,
,-0.194,0.076,-0.434,,,
,-0.198,0.077,-0.442,,,
,-0.201,0.076,-0.443,,,
,-0.204,0.079,-0.419,,,
,-0.217,0.082,-0.42,,,
,-0.242,0.082,-0.415,,,
,-0.26,0.078,-0.388,,,
,-0.267,0.074,-0.392,,,
,-0.276,0.075,-0.396,,,
,-0.284,0.072,-0.394,,,
,-0.301,0.065,-0.386,,,
,-0.31,0.062,-0.376,,,
,-0.317,0.058,-0.365,,,
,-0.329,0.052,-0.361,,,
,-0.343,0.04,-0.348,,,
,-0.351,0.035,-0.334,,,
,-0.352,0.036,-0.333,,,
,-0.358,0.034,-0.331,,,
,-0.363,0.035,-0.315,,,
,-0.367,0.031,-0.318,,,
,-0.368,0.031,-0.308,,,
,-0.368,0.031,-0.297,,,
,-0.367,0.032,-0.29,,,
,-0.366,0.028,-0.277,,,
,-0.365,0.013,-0.268,,,
,-0.363,0.01,-0.274,,,
,-0.36,0.001,-0.255,,,
,-0.353,0.001,-0.26,,,
,-0.343,0.003,-0.258,,,
,-0.338,0.003,-0.258,,,
,-0.331,0.008,-0.26,,,
,-0.328,0,-0.26,,,
,-0.32,0.002,-0.251,,,
,-0.299,0.007,-0.245,,,
,-0.295,0.005,-0.258,,,
,-0.288,0.009,-0.266,,,
,-0.282,0.012,-0.264,,,
,-0.276,0.01,-0.267,,,
,-0.271,0.009,-0.267,,,
,-0.264,0.011,-0.274,,,
,-0.261,0.012,-0.28,,,
,-0.257,0.012,-0.289,,,
,-0.251,0.017,-0.282,,,
,-0.253,0.019,-0.292,,,
,-0.245,0.025,-0.296,,,
,-0.224,0.028,-0.303,,,
,-0.214,0.026,-0.315,,,
,-0.208,0.026,-0.308,,,
,-0.203,0.026,-0.328,,,
,-0.192,0.026,-0.327,,,
,-0.177,0.03,-0.322,,,
,-0.173,0.026,-0.333,,,
,-0.162,0.026,-0.329,,,
,-0.15,0.026,-0.334,,,
,-0.14,0.024,-0.353,,,
,-0.13,0.024,-0.348,,,
,-0.126,0.023,-0.365,,,
,-0.113,0.015,-0.349,,,
,-0.105,0.009,-0.363,,,
,-0.091,-0.003,-0.373,,,
,-0.088,-0.004,-0.392,,,
,-0.085,-0.002,-0.381,,,
,-0.08,0,-0.388,,,
,-0.07,0,-0.387,,,
,-0.065,0,-0.376,,,
,-0.061,-0.001,-0.393,,,
,-0.05,-0.013,-0.386,,,
,-0.047,-0.017,-0.382,,,
,-0.037,-0.021,-0.383,,,
,-0.038,-0.025,-0.393,,,
,-0.039,-0.029,-0.398,,,
,-0.04,-0.036,-0.406,,,
,-0.047,-0.039,-0.376,,,
,-0.05,-0.039,-0.401,,,
,-0.055,-0.036,-0.372,,,
,-0.067,-0.032,-0.38,,,
,-0.066,-0.032,-0.376,,,
,-0.072,-0.033,-0.371,,,
,-0.074,-0.037,-0.374,,,
,-0.075,-0.037,-0.384,,,
,-0.08,-0.042,-0.388,,,
,-0.083,-0.043,-0.355,,,
,-0.091,-0.043,-0.365,,,
,-0.097,-0.046,-0.366,,,
,-0.1,-0.046,-0.365,,,
,-0.109,-0.047,-0.361,,,
,-0.128,-0.047,-0.358,,,
,-0.137,-0.047,-0.371,,,
,-0.143,-0.043,-0.371,,,
,-0.154,-0.047,-0.352,,,
,-0.157,-0.049,-0.338,,,
,-0.155,-0.051,-0.369,,,
,-0.16,-0.053,-0.32,,,
,-0.161,-0.057,-0.342,,,
,-0.163,-0.059,-0.335,,,
,-0.165,-0.059,-0.339,,,
,-0.175,-0.053,-0.342,,,
,-0.179,-0.047,-0.344,,,
,-0.179,-0.045,-0.336,,,
,-0.184,-0.037,-0.346,,,
,-0.183,-0.035,-0.346,,,
,-0.181,-0.034,-0.328,,,
,-0.177,-0.035,-0.344,,,
,-0.167,-0.036,-0.346,,,
,-0.145,-0.042,-0.338,,,
,-0.141,-0.043,-0.348,,,
,-0.133,-0.043,-0.353,,,
,-0.128,-0.044,-0.346,,,
,-0.116,-0.045,-0.346,,,
,-0.104,-0.043,-0.35,,,
,-0.097,-0.043,-0.36,,,
,-0.068,-0.044,-0.356,,,
,-0.063,-0.044,-0.369,,,
,-0.046,-0.046,-0.357,,,
,-0.04,-0.047,-0.384,,,
,-0.025,-0.048,-0.373,,,
,-0.018,-0.053,-0.348,,,
,-0.006,-0.055,-0.368,,,
,0.001,-0.056,-0.365,,,
,0.011,-0.056,-0.367,,,
,0.021,-0.056,-0.355,,,
,0.064,-0.052,-0.36,,,
,0.069,-0.052,-0.391,,,
,0.086,-0.052,-0.378,,,
,0.098,-0.053,-0.382,,,
,0.108,-0.051,-0.366,,,
,0.118,-0.052,-0.357,,,
,0.122,-0.055,-0.366,,,
,0.134,-0.061,-0.386,,,
,0.143,-0.067,-0.386,,,
,0.151,-0.074,-0.396,,,
,0.164,-0.084,-0.402,,,
,0.168,-0.088,-0.394,,,
,0.17,-0.092,-0.405,,,
,0.17,-0.093,-0.393,,,
,0.163,-0.095,-0.395,,,
,0.157,-0.095,-0.397,,,
,0.152,-0.096,-0.408,,,
,0.148,-0.098,-0.393,,,
,0.148,-0.098,-0.395,,,
,0.145,-0.105,-0.401,,,
,0.145,-0.106,-0.402,,,
,0.141,-0.106,-0.401,,,
,0.138,-0.107,-0.41,,,
,0.13,-0.108,-0.392,,,
,0.129,-0.109,-0.376,,,
,0.127,-0.106,-0.391,,,
,0.115,-0.108,-0.415,,,
,0.107,-0.11,-0.417,,,
,0.097,-0.11,-0.394,,,
,0.073,-0.114,-0.412,,,
,0.068,-0.111,-0.396,,,
,0.063,-0.109,-0.389,,,
,0.062,-0.107,-0.395,,,
,0.061,-0.102,-0.392,,,
,0.058,-0.096,-0.391,,,
,0.057,-0.094,-0.395,,,
,0.054,-0.092,-0.399,,,
,0.054,-0.091,-0.39,,,
,0.051,-0.09,-0.399,,,
,0.041,-0.092,-0.405,,,
,0.038,-0.095,-0.407,,,
,0.038,-0.096,-0.398,,,
,0.037,-0.097,-0.416,,,
,0.04,-0.097,-0.421,,,
,0.044,-0.099,-0.406,,,
,0.051,-0.095,-0.404,,,
,0.055,-0.094,-0.39,,,
,0.06,-0.094,-0.406,,,
,0.071,-0.101,-0.404,,,
,0.072,-0.103,-0.386,,,
,0.076,-0.108,-0.399,,,
,0.08,-0.11,-0.372,,,
,0.086,-0.113,-0.404,,,
,0.089,-0.113,-0.398,,,
,0.096,-0.117,-0.385,,,
,0.103,-0.118,-0.413,,,
,0.111,-0.117,-0.413,,,
,0.11,-0.118,-0.406,,,
,0.122,-0.113,-0.417,,,
,0.13,-0.112,-0.415,,,
,0.142,-0.109,-0.4,,,
,0.142,-0.109,-0.411,,,
,0.15,-0.108,-0.405,,,
,0.153,-0.108,-0.405,,,
,0.159,-0.107,-0.427,,,
,0.166,-0.112,-0.4,,,
,0.168,-0.113,-0.4,,,
,0.17,-0.115,-0.394,,,
,0.175,-0.117,-0.418,,,
,0.181,-0.115,-0.415,,,
,0.186,-0.114,-0.421,,,
,0.189,-0.112,-0.422,,,
,0.195,-0.116,-0.432,,,
,0.197,-0.116,-0.406,,,
,0.199,-0.116,-0.406,,,
,0.207,-0.12,-0.406,,,
,0.211,-0.124,-0.41,,,
,0.215,-0.125,-0.391,,,
,0.22,-0.13,-0.403,,,
,0.222,-0.136,-0.429,,,
,0.222,-0.136,-0.428,,,
,0.222,-0.137,-0.416,,,
,0.22,-0.137,-0.402,,,
,0.218,-0.138,-0.429,,,
,0.216,-0.138,-0.42,,,
,0.215,-0.14,-0.406,,,
,0.214,-0.14,-0.406,,,
,0.21,-0.14,-0.436,,,
,0.205,-0.14,-0.405,,,
,0.202,-0.14,-0.414,,,
,0.198,-0.14,-0.458,,,
,0.192,-0.14,-0.422,,,
,0.188,-0.135,-0.422,,,
,0.173,-0.134,-0.418,,,
,0.169,-0.134,-0.429,,,
,0.167,-0.135,-0.399,,,
,0.16,-0.139,-0.445,,,
,0.142,-0.148,-0.449,,,
,0.138,-0.147,-0.436,,,
,0.128,-0.149,-0.425,,,
,0.127,-0.148,-0.434,,,
,0.114,-0.148,-0.441,,,
,0.111,-0.148,-0.417,,,
,0.098,-0.146,-0.447,,,
,0.092,-0.145,-0.456,,,
,0.08,-0.144,-0.443,,,
,0.074,-0.141,-0.428,,,
,0.06,-0.136,-0.44,,,
,0.052,-0.134,-0.43,,,
,0.049,-0.134,-0.434,,,
,0.046,-0.135,-0.439,,,
,0.045,-0.136,-0.429,,,
,0.042,-0.136,-0.437,,,
,0.042,-0.135,-0.432,,,
,0.043,-0.136,-0.457,,,
,0.044,-0.139,-0.43,,,
,0.042,-0.138,-0.412,,,
,0.041,-0.137,-0.452,,,
,0.041,-0.137,-0.434,,,
,0.039,-0.136,-0.454,,,
,0.037,-0.136,-0.447,,,
,0.033,-0.137,-0.443,,,
,0.031,-0.139,-0.424,,,
,0.032,-0.142,-0.474,,,
,0.033,-0.141,-0.415,,,
,0.033,-0.141,-0.424,,,
,0.036,-0.141,-0.446,,,
,0.037,-0.142,-0.452,,,
,0.038,-0.144,-0.429,,,
,0.037,-0.144,-0.459,,,
,0.038,-0.144,-0.456,,,
,0.038,-0.144,-0.467,,,
,0.036,-0.144,-0.453,,,
,0.036,-0.144,-0.447,,,
,0.038,-0.144,-0.422,,,
,0.04,-0.146,-0.427,,,
,0.045,-0.146,-0.423,,,
,0.061,-0.147,-0.449,,,
,0.064,-0.147,-0.422,,,
,0.068,-0.149,-0.44,,,
,0.07,-0.149,-0.457,,,
,0.071,-0.146,-0.426,,,
,0.073,-0.142,-0.45,,,
,0.073,-0.142,-0.45,,,
,0.073,-0.14,-0.45,,,
,0.077,-0.136,-0.444,,,
,0.077,-0.135,-0.438,,,
,0.078,-0.133,-0.452,,,
,0.08,-0.131,-0.462,,,
,0.083,-0.132,-0.445,,,
,0.079,-0.132,-0.423,,,
,0.079,-0.133,-0.471,,,
,0.079,-0.131,-0.454,,,
,0.073,-0.134,-0.417,,,
,0.073,-0.134,-0.445,,,
,0.073,-0.133,-0.45,,,
,0.072,-0.133,-0.427,,,
,0.07,-0.133,-0.462,,,
,0.07,-0.133,-0.454,,,
,0.07,-0.133,-0.438,,,
,0.077,-0.147,-0.468,,,
,0.082,-0.152,-0.461,,,
,0.114,-0.197,-0.459,,,
,0.114,-0.198,-0.436,,,
,0.119,-0.202,-0.438,,,
,0.121,-0.207,-0.442,,,
,0.115,-0.206,-0.432,,,
,0.113,-0.207,-0.422,,,
,0.1,-0.192,-0.42,,,
,0.091,-0.179,-0.394,,,
,0.078,-0.166,-0.354,,,
,0.075,-0.165,-0.357,,,
,0.071,-0.159,-0.354,,,
,0.07,-0.16,-0.337,,,
,0.069,-0.154,-0.315,,,
,0.07,-0.156,-0.311,,,
,0.068,-0.147,-0.3,,,
,0.058,-0.14,-0.293,,,
,0.051,-0.138,-0.282,,,
,0.046,-0.133,-0.29,,,
,0.036,-0.132,-0.292,,,
,0.027,-0.131,-0.291,,,
,0.033,-0.134,-0.294,,,
,0.032,-0.134,-0.3,,,
,0.029,-0.131,-0.291,,,
,0.025,-0.131,-0.298,,,
,0.023,-0.13,-0.296,,,
,0.023,-0.131,-0.311,,,
,0.019,-0.124,-0.298,,,
,0.018,-0.115,-0.314,,,
,0.023,-0.118,-0.305,,,
,0.032,-0.118,-0.331,,,
,0.027,-0.119,-0.327,,,
,0.032,-0.118,-0.338,,,
,0.031,-0.116,-0.345,,,
,0.03,-0.103,-0.341,,,
,0.03,-0.1,-0.358,,,
,0.03,-0.104,-0.364,,,
,0.033,-0.099,-0.351,,,
,0.034,-0.088,-0.361,,,
,0.043,-0.082,-0.387,,,
,0.042,-0.078,-0.401,,,
,0.045,-0.076,-0.388,,,
,0.049,-0.072,-0.386,,,
,0.057,-0.069,-0.401,,,
,0.063,-0.064,-0.429,,,
,0.064,-0.065,-0.434,,,
,0.063,-0.059,-0.433,,,
,0.067,-0.058,-0.437,,,
,0.068,-0.051,-0.436,,,
,0.068,-0.047,-0.46,,,
,0.064,-0.036,-0.473,,,
,0.064,-0.037,-0.48,,,
,0.061,-0.037,-0.496,,,
,0.058,-0.036,-0.468,,,
,0.052,-0.033,-0.496,,,
,0.055,-0.03,-0.474,,,
,0.055,-0.027,-0.503,,,
,0.058,-0.027,-0.517,,,
,0.058,-0.024,-0.518,,,
,0.055,-0.02,-0.496,,,
,0.049,-0.023,-0.516,,,
,0.042,-0.017,-0.539,,,
,0.039,-0.023,-0.521,,,
,0.042,-0.022,-0.524,,,
,0.034,-0.022,-0.522,,,
,0.034,-0.022,-0.528,,,
,0.034,-0.022,-0.526,,,
,0.037,-0.018,-0.529,,,
,0.034,-0.009,-0.514,,,
,0.034,-0.009,-0.51,,,
,0.034,-0.009,-0.522,,,
,0.037,-0.008,-0.493,,,
,0.039,-0.008,-0.483,,,
,0.039,-0.007,-0.464,,,
,0.039,-0.007,-0.457,,,
,0.04,-0.01,-0.425,,,
,0.04,-0.007,-0.377,,,
,0.041,-0.007,-0.335,,,
,0.041,-0.007,-0.288,,,
,0.041,-0.007,-0.262,,,
,0.041,-0.007,-0.213,,,
,0.041,-0.007,-0.168,,,
,0.041,-0.007,-0.112,,,
,0.041,-0.007,-0.053,,,
,0.041,-0.007,-0.028,,,
,0.041,-0.007,-0.029,,,
,0.041,-0.007,-0.074,,,
,0.041,-0.007,-0.099,,,
,0.041,-0.007,-0.123,,,
,0.041,-0.007,-0.132,,,
,0.041,-0.007,-0.141,,,
,0.041,-0.008,-0.142,,,
,0.041,-0.008,-0.148,,,
,0.041,-0.008,-0.143,,,
,0.041,-0.008,-0.122,,,
,0.041,-0.006,-0.096,,,
,0.041,-0.006,-0.081,,,
,0.042,-0.006,-0.054,,,
,0.042,-0.006,-0.046,,,
,0.042,-0.006,-0.037,,,
,0.042,-0.006,-0.036,,,
,0.042,-0.006,-0.041,,,
,0.042,-0.006,-0.037,,,
,0.042,-0.006,-0.035,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.034,,,
,0.042,-0.006,-0.034,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.025,,,
,0.042,-0.006,-0.031,,,
,0.042,-0.006,-0.025,,,
,0.042,-0.006,-0.025,,,
,0.042,-0.006,-0.024,,,
,0.042,-0.006,-0.029,,,
,0.042,-0.006,-0.026,,,
,0.042,-0.006,-0.026,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.036,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.025,,,
,0.042,-0.006,-0.024,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.024,,,
,0.042,-0.006,-0.033,,,
,0.042,-0.006,-0.037,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.026,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.031,,,
,0.042,-0.006,-0.024,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.033,,,
,0.042,-0.006,-0.028,,,
,0.042,-0.006,-0.026,,,
,0.042,-0.006,-0.025,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.033,,,
,0.042,-0.006,-0.023,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.033,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.028,,,
,0.042,-0.006,-0.024,,,
,0.042,-0.006,-0.026,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.033,,,
,0.042,-0.006,-0.027,,,
,0.042,-0.006,-0.034,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.031,,,
,0.042,-0.006,-0.032,,,
,0.042,-0.006,-0.03,,,
,0.042,-0.006,-0.031,,,
,0.042,-0.006,-0.031,,,
,0.042,-0.006,-0.034,,,
,0.042,-0.006,-0.035,,,
,0.042,-0.006,-0.035,,,
,0.042,-0.006,-0.046,,,
,0,,,,,
