0,-0.001,-0.031
0,-0.001,-0.025
0,-0.001,-0.029
0,-0.001,-0.028
0,-0.001,-0.024
0,-0.001,-0.026
0,-0.001,-0.026
0,-0.001,-0.027
0,-0.001,-0.031
0,-0.001,-0.029
0,-0.001,-0.029
0,-0.001,-0.028
0,-0.001,-0.029
0,-0.001,-0.027
0,-0.001,-0.027
0,-0.001,-0.03
0,-0.001,-0.028
0,-0.001,-0.028
0,-0.001,-0.03
0,-0.001,-0.036
0,-0.001,-0.034
0,-0.001,-0.031
0,-0.001,-0.027
0,-0.001,-0.032
0,-0.001,-0.03
0,-0.001,-0.033
0,-0.001,-0.029
0,-0.001,-0.033
0,-0.001,-0.032
0,-0.001,-0.03
0,-0.001,-0.03
0,-0.001,-0.03
0,-0.001,-0.027
0,-0.001,-0.025
0,-0.001,-0.026
0,-0.001,-0.025
0,-0.001,-0.028
0,-0.001,-0.028
0,-0.002,-0.048
0,-0.002,-0.052
0,-0.002,-0.052
0,-0.002,-0.056
0,-0.002,-0.075
0,-0.002,-0.084
0,-0.002,-0.086
0,-0.002,-0.099
0,-0.002,-0.134
-0.001,-0.002,-0.148
-0.002,-0.002,-0.157
-0.008,0,-0.178
-0.01,0.002,-0.191
-0.011,0.002,-0.2
-0.011,0.002,-0.212
-0.01,0.002,-0.222
-0.012,0.001,-0.237
-0.012,0,-0.249
-0.017,0.003,-0.254
-0.021,0.006,-0.263
-0.02,0.006,-0.285
-0.025,0.006,-0.289
-0.029,0.008,-0.301
-0.029,0.001,-0.308
-0.028,0.002,-0.313
-0.036,0.006,-0.315
-0.037,0.007,-0.303
-0.037,0.008,-0.318
-0.044,0.012,-0.318
-0.058,0.025,-0.328
-0.071,0.029,-0.335
-0.073,0.03,-0.341
-0.074,0.033,-0.333
-0.082,0.038,-0.33
-0.093,0.043,-0.334
-0.097,0.049,-0.331
-0.107,0.057,-0.326
-0.121,0.063,-0.328
-0.128,0.063,-0.317
-0.131,0.065,-0.314
-0.154,0.07,-0.287
-0.165,0.066,-0.306
-0.167,0.064,-0.284
